name,ra,dec,vmag
,66.5056217003,4.3734547139,6.3200
,95.2726211849,-11.8173315117,6.3200
,263.5702350200,-48.5267982237,6.3200
,145.5540259915,-66.9148185281,6.3200
,62.5124989417,80.6985570194,6.3200
,184.4344163804,15.1446972127,6.3200
,25.8187663803,45.3226491895,6.3200
,94.7576778823,17.3252621551,6.3200
,269.2021957355,45.3508501840,6.3200
,265.9459256707,-7.0796095311,6.3200
,241.7640402389,-14.0712975394,6.3200
,332.7154542253,30.5530000093,6.3200
,157.7448526014,-7.6375494488,6.3200
,195.9421333333,-20.5835111111,6.3200
,259.9981386784,-5.9175064428,6.3200
,285.3896527950,-15.2826176267,6.3200
,253.9906347026,-33.5068731579,6.3200
,197.3093275679,-9.5380981669,6.3200
,144.9475448012,-10.5702715806,6.3200
,109.2384005880,-30.8970101969,6.3200
,75.1658661791,-2.0660303590,6.3200
,263.9000000000,-37.4000000000,6.3200
,263.9000000000,-37.4000000000,6.3200
,221.9789654626,-12.8400092665,6.3200
,257.0568668042,-1.0794756750,6.3200
,295.5533847349,12.1932612944,6.3210
,287.4649829673,-0.4281126295,6.3210
,283.2575396100,-9.5755213031,6.3210
,294.9560715884,-23.4276820115,6.3210
,91.2842928482,59.3932137232,6.3210
,32.5200455843,-43.8155746246,6.3220
,116.7739856166,-39.3309960306,6.3220
,20.2719427916,64.6581318961,6.3220
,234.8390429907,-23.1502285752,6.3220
,272.1405656419,14.2847168620,6.3230
,78.4469017288,0.5604143456,6.3230
,94.5702715758,46.3604428549,6.3230
,299.6743736637,70.3669517313,6.3230
,0.9651714237,66.7121855886,6.3230
,25.7430010725,61.4210733189,6.3230
,204.7999589758,-75.6837813232,6.3230
,323.5714893113,-42.9246797326,6.3240
,339.9458797219,19.6811261275,6.3240
,120.4799179312,35.4130663075,6.3240
,74.0649066957,24.5922183041,6.3240
,357.2248785657,59.9789563191,6.3240
,315.9672320050,41.6281745633,6.3240
,171.6064882599,33.4506115081,6.3240
,131.7051665240,-34.6229454624,6.3240
,149.4868656626,45.4143031304,6.3240
,239.0600696822,-14.3994078654,6.3240
,293.8741900209,-7.4602828086,6.3250
,153.4856568458,-40.3107739475,6.3250
,0.6006947307,8.9568248828,6.3250
,120.6082062223,-6.3371368722,6.3250
,106.5020295137,-30.6557107816,6.3250
,185.4843753220,47.1822036349,6.3250
,43.2114120206,-9.4412342560,6.3250
,155.9609616430,-57.9539318472,6.3250
,51.5491000822,-41.6369392256,6.3260
,292.3370738179,20.2797404429,6.3260
,63.2159355689,68.5011540062,6.3260
,254.4262792020,24.3812615929,6.3260
,246.2256256325,-45.3494981600,6.3260
,119.8156866968,-73.2441709690,6.3270
,269.3624345852,11.0445422297,6.3270
,186.1863304735,-41.3842925207,6.3270
,152.0068938656,-37.3334572072,6.3270
,227.0814060497,50.0549536962,6.3270
,48.1100855793,47.7258742377,6.3270
,349.4170177503,-11.7129430940,6.3270
,325.1404629438,-55.7379785085,6.3280
,274.5040053859,-68.2292633255,6.3280
,175.2554510951,-83.0999381500,6.3280
,4.6773370988,-43.2355690676,6.3280
,186.4093070652,-86.1506157457,6.3290
,315.7574782935,14.7300268485,6.3290
,71.4269458421,23.6279931432,6.3290
,210.4610403603,68.6786749177,6.3290
,148.0499254032,0.0756024618,6.3290
,232.5887916667,-41.9189805556,6.3290
,269.3097465701,23.9957355536,6.3300
,254.0368417090,-50.6747896931,6.3300
,190.5209419899,-69.4075549166,6.3300
,149.0405547592,-71.3892999882,6.3300
,117.8347456217,-43.0952336283,6.3300
,265.1564984366,43.4706659472,6.3300
,338.1954525383,15.8632645502,6.3300
,337.8931307905,29.5427598591,6.3300
,242.2620784990,57.9378446868,6.3300
,328.0757652114,21.2731621494,6.3300
,129.0321414758,15.3136321437,6.3300
,23.3261583333,8.2087361111,6.3300
,76.9575332080,-12.5926586341,6.3300
,168.0147489440,-58.4233571330,6.3300
,186.8701509576,-58.3164484633,6.3300
,2.4671507751,-62.2967938978,6.3300
,199.7011528782,-79.9760178567,6.3300
HD 193702AB,305.0634075912,39.4032138514,6.3300
,8.2045253776,28.2802408990,6.3300
,244.3370846457,-53.0863820296,6.3300
,241.9661994052,-24.4623465175,6.3300
,271.7973062639,-21.4439355149,6.3300
,104.8340614409,7.3169668630,6.3300
,96.6868825363,-7.5119403457,6.3300
,2.2599711955,-54.0019552241,6.3300
,80.2472016756,27.9572689243,6.3300
,23.3261580780,8.2087364703,6.3300
,208.3862311458,-35.6640890444,6.3300
,198.1059695508,80.4713080427,6.3300
,349.7860392861,-79.4723816783,6.3310
,281.3277387136,-21.0016161079,6.3310
,348.2666081763,29.4415262224,6.3310
,296.6860753643,68.4379854318,6.3310
,126.8184088066,-31.6727358858,6.3310
,329.5554512283,-5.4249212713,6.3310
,230.1959205616,-2.4133355748,6.3310
,228.1300130410,-48.2189933945,6.3320
,265.2957980082,15.1783740775,6.3320
,267.9976867869,-1.2368094191,6.3320
,342.4967620306,-32.8054675800,6.3320
,200.5163449508,43.9033684190,6.3320
,249.9130402517,-9.5545868218,6.3320
,128.8539805680,2.7434527134,6.3320
,216.5560145452,-42.3185998617,6.3330
,342.3227939019,-70.3479844637,6.3330
,127.8732766772,-54.3940101230,6.3330
,312.4776753571,46.6613367041,6.3330
,257.9384952690,7.8947618307,6.3330
,189.5183977064,3.2824442275,6.3340
,88.5583803941,-29.1472713947,6.3340
,80.8794399620,5.3230864972,6.3340
,61.4446271501,-20.5125620591,6.3340
,310.8070153785,57.1139918755,6.3340
,261.1543358942,-18.4457624603,6.3340
,191.1129132583,44.1030059831,6.3350
,152.7457111976,40.6616070919,6.3350
,354.1271371301,32.9042130482,6.3350
,120.5255588922,-37.0500452349,6.3350
,92.7573773104,18.1304620508,6.3350
,175.1142925020,57.9704052284,6.3350
,167.8730865930,-71.4361907992,6.3350
,271.1675454914,23.9420183943,6.3350
,36.2432869218,-2.7800282405,6.3350
,352.0028887164,-35.5444817535,6.3350
,254.0076831532,-16.8062655274,6.3360
,89.1406992648,28.9422655903,6.3360
,80.0862895330,-34.6988495801,6.3360
,291.0228223547,-68.3710868186,6.3360
,287.8790969503,26.7358712800,6.3360
,104.2503928309,-8.1792999380,6.3370
,65.9990114513,24.3009797403,6.3370
,179.7945014277,-45.8322216786,6.3370
,236.4146179446,0.8910331988,6.3370
,183.4852621280,-78.5739365359,6.3370
,197.9711207695,-63.3029975185,6.3380
,163.1192985765,-79.5594379266,6.3380
,284.7474873976,50.8091429925,6.3380
,290.5396994611,-42.0160278732,6.3380
,99.2136378390,-41.5571386098,6.3380
,74.5454661822,-2.2127356293,6.3380
,87.6200723624,-52.7678966565,6.3390
,302.1594946854,10.7258674170,6.3390
,321.0963917491,24.5283922631,6.3390
,92.0964003979,41.0557281788,6.3390
,122.1568429802,-37.6812231506,6.3390
,212.2343875087,-59.2767097113,6.3390
,308.2181657787,-24.9438260773,6.3390
,260.3893394855,16.7312271392,6.3400
,253.8166268701,13.6199099842,6.3400
,271.5309498295,-0.4461275997,6.3400
,235.0646967061,-31.2137733978,6.3400
,191.7596226105,5.9503883182,6.3400
,163.3871014886,-15.4458356536,6.3400
,344.6776036961,7.3400794264,6.3400
,128.2504335765,24.0847943157,6.3400
,82.1448897017,13.6789788554,6.3400
,69.0069592940,-3.6116336266,6.3400
,194.3028072470,-12.0669495420,6.3400
,103.9782173505,-31.7901794957,6.3400
,99.9911913706,44.0141137436,6.3400
,67.9872740435,36.7426887020,6.3400
,243.1337307143,75.2106814418,6.3400
,3.7789611918,31.5357258852,6.3400
,114.3241308870,40.0253743158,6.3400
,191.1083962145,80.6210202518,6.3400
,329.4627188525,74.9967152167,6.3400
,348.6520478540,24.1028966110,6.3400
,349.3287426980,75.2990262728,6.3400
,182.4461761840,74.6613553416,6.3400
,59.9187333816,10.3303777628,6.3400
,114.0308828875,-22.1605043469,6.3400
,352.3624455112,-1.7912139679,6.3400
,108.9470691323,-23.7402767400,6.3400
,214.7798244624,-27.1411500783,6.3400
,97.8499784581,-32.8685462921,6.3400
,309.1598254802,-63.1209679081,6.3400
,197.1159450537,-67.7967633780,6.3400
,220.4987907580,-77.0114516695,6.3400
,161.5936718867,57.3659128250,6.3400
,194.1079634840,65.9943921294,6.3400
,291.9016526737,37.9411964217,6.3400
,301.3606091200,15.5004287485,6.3400
,4.9231643163,40.7294646406,6.3400
,281.3681750000,5.5001166667,6.3400
,259.9722973049,-17.7565474208,6.3400
,302.9912418509,-12.3924020430,6.3400
,243.6635163671,-18.5356483290,6.3400
,259.0556767257,-26.5461490454,6.3400
,253.6498360219,-30.5873455447,6.3400
,350.8831050696,0.2913277489,6.3400
,34.7437699234,-25.9456871648,6.3400
,221.4906600716,-15.4595450259,6.3400
,313.9194906785,4.5327220685,6.3400
,113.8402373526,-74.2749572671,6.3400
,238.7193199308,-60.7436523801,6.3400
,346.8655152044,32.8253436643,6.3400
,168.4170505680,41.0888358153,6.3400
,21.5366098744,34.5797032706,6.3400
,86.1183141758,-20.1265727348,6.3410
,72.6516265612,70.9415262101,6.3410
,331.7901362620,58.8407198356,6.3410
,311.5883531977,52.9952985995,6.3410
,328.5725738219,19.7181232928,6.3410
,330.9425715078,64.6281848061,6.3420
,313.3540028184,-30.7189529939,6.3420
,186.9253401955,8.6103436913,6.3420
,3.7940198477,27.2834412240,6.3420
,137.9818064587,5.4686269292,6.3420
,85.3621901071,-33.4007420658,6.3420
,307.7366652795,-29.1126614911,6.3430
,165.9022170128,-13.4349136047,6.3430
,55.0476524965,-15.2265343508,6.3430
,294.8555645858,16.5711214776,6.3440
,211.1124177002,-14.9717037953,6.3440
,63.3988366103,-40.3577620286,6.3440
,213.1023623642,-24.3633545921,6.3440
,287.7579352227,-39.0047052074,6.3440
,38.8662554050,39.6643795263,6.3450
,96.1822814529,25.0487190025,6.3450
,25.1455536566,8.7607886391,6.3450
,201.9984544287,52.7455882905,6.3450
,216.7078050079,-39.8739845149,6.3460
,113.0927989371,-35.9611881839,6.3460
,71.9565712198,-30.0203721792,6.3460
,290.7014623047,9.9131502218,6.3460
,332.5637497737,72.1112644955,6.3460
,127.4016215029,-55.1909114609,6.3460
,337.5722958910,-14.5857325918,6.3470
,73.7431736481,19.4853869219,6.3470
,0.1818103910,45.2533352944,6.3470
,18.5204381011,28.5295690213,6.3470
,207.9020636056,-36.4332800066,6.3470
,224.5366434839,-48.8629502411,6.3470
,27.3309204381,-31.0724615519,6.3480
,25.5737559622,58.6277366896,6.3480
,233.5868860963,-39.3492083027,6.3490
,37.0182730136,-64.2997678750,6.3490
,273.9913814411,-3.6179663526,6.3490
,316.1890650020,2.2697793355,6.3490
,349.9297848325,-33.7080523697,6.3490
,58.3936646761,25.6828768396,6.3490
,271.3618968871,-81.4865657699,6.3500
,179.8567437887,-62.8309472009,6.3500
,71.5397763151,-49.2458504049,6.3500
,132.9584800586,-44.1509315537,6.3500
,270.2202456188,6.2682938635,6.3500
,277.3036325802,-43.8459370670,6.3500
,133.1007571142,5.3403085967,6.3500
,79.8970268160,-1.4119112694,6.3500
,68.9273509629,19.8817893967,6.3500
,121.7914547394,43.2603592674,6.3500
,99.5016249917,-61.5333917806,6.3500
,306.5066573551,13.9116125535,6.3500
,343.8774877107,-20.1394209847,6.3500
,110.5716033185,59.9019966484,6.3500
,151.2932528739,52.3713131169,6.3500
,85.5166049771,22.6603284123,6.3500
,123.5874783327,13.0482960308,6.3500
,90.7229038002,43.3783324351,6.3500
,133.2747770681,59.0561392215,6.3500
,296.1590541503,34.4141625191,6.3500
,137.8027120702,80.8289083864,6.3500
,81.8141759583,2.3412024077,6.3500
,117.4165655704,-14.0853599950,6.3500
,155.5434198075,-58.2655693957,6.3500
,161.7003220276,-69.2097865885,6.3500
,161.8775194880,-69.4377330091,6.3500
,32.8716392638,57.6455457447,6.3500
,280.7295821631,-19.2842099880,6.3500
,182.5106661986,-34.7047743115,6.3500
,310.3527687212,-42.1337801791,6.3500
,265.5150839079,-50.5107036455,6.3500
,91.1184970692,-45.0366035407,6.3500
,267.1159862394,-26.9749452257,6.3500
,177.8412381604,-12.1878108190,6.3500
,331.8748605006,18.0007133116,6.3500
,98.9751225001,-36.0886328886,6.3500
,96.2198777871,16.0571295875,6.3500
,100.6000000000,6.3833333333,6.3500
,20.8392487840,58.1429940863,6.3500
,92.9321495458,-4.6654411250,6.3500
,150.8921546999,-61.8840405513,6.3500
,56.1412030972,-54.2740260630,6.3500
,83.8429916833,-4.4243191389,6.3500
,256.7206514020,-1.6561864652,6.3510
,199.3743791803,-0.6760736219,6.3510
,226.6464386762,36.4560654393,6.3510
,225.1613245770,47.2774422184,6.3510
,278.0860831674,-14.6442490863,6.3510
,273.1775607079,41.1468362188,6.3520
,189.6928204900,40.8746631712,6.3520
,275.9499084641,53.3008356956,6.3520
,68.0200357857,5.4100411573,6.3520
,169.6433487427,-79.6686491692,6.3520
,280.5942654864,-64.6430458537,6.3530
,16.8038509970,-23.9963349573,6.3530
,50.5678588465,-25.5878048097,6.3530
,133.7251233950,-58.2396566222,6.3530
,203.3994618480,-65.6326865758,6.3540
,128.2577473270,-45.7529046186,6.3540
,278.3446181186,-5.9117192276,6.3540
,164.1434462473,25.5002439243,6.3540
,350.6190781979,25.9184840357,6.3540
,171.4585692574,3.8600638220,6.3540
,136.5318331521,-64.4998491071,6.3550
,254.4590735089,42.5124314381,6.3550
,249.1789105274,15.4974520066,6.3550
,90.4234560638,22.4009953623,6.3550
,84.4408576036,33.5591675689,6.3550
,357.2996863339,58.9632013701,6.3550
,313.2806979625,29.6490985152,6.3550
,257.2271658110,-3.8829960274,6.3560
,285.1033886194,-24.9421699267,6.3560
,145.0836416458,-10.7691844224,6.3560
,118.7517720951,-52.5833287541,6.3560
,224.1489821322,-39.4160053750,6.3570
,153.5373342780,-23.8139464964,6.3570
,157.1521650581,45.2122118761,6.3570
,285.7791564278,-19.1030229129,6.3570
,29.4721849222,-65.4246771449,6.3570
,138.2108606022,-60.9167693680,6.3580
,294.7041245701,3.3815263755,6.3580
,165.2735735023,63.4210977988,6.3580
,92.3341593264,-18.1263866506,6.3590
,106.2874533527,47.7750417239,6.3590
,108.4918204050,71.8165852293,6.3590
,332.5918136452,14.6298598321,6.3590
,87.8461895606,-64.0335632283,6.3590
,200.7608307812,-48.5627895746,6.3600
,268.0037862370,46.6435740003,6.3600
,350.1438991385,62.2132642671,6.3600
,341.8468238922,58.4830294658,6.3600
,12.7391481984,51.5080344307,6.3600
,295.7948606523,38.6717143143,6.3600
,282.6897984687,10.9763880664,6.3600
,19.3504665272,31.7446186068,6.3600
,340.3804501346,30.9658627131,6.3600
,112.7865941220,11.2029801168,6.3600
,112.1662595928,27.5529399714,6.3600
,33.9905543068,47.8119396717,6.3600
,45.8757213342,28.2699163044,6.3600
,244.5407040473,68.5545453980,6.3600
,256.9444679632,40.5160540670,6.3600
,21.4430469673,70.9798990793,6.3600
,119.5690226142,43.9773763938,6.3600
,303.9302226849,50.2329105234,6.3600
,343.6484467333,16.9418350071,6.3600
,47.7720145814,-13.2642827054,6.3600
,260.4231739852,-24.9061044898,6.3600
,332.3706626120,-23.6591109484,6.3600
,29.0392024345,-49.8364450062,6.3600
,216.2274191185,-46.5287485325,6.3600
,178.6859924504,-66.3761994594,6.3600
,131.9182890582,-41.7367931442,6.3600
,151.4205235091,15.7575087417,6.3600
,315.3667420956,-68.2096076767,6.3600
,269.1012238870,-65.7217376682,6.3600
,40.8343123520,-40.5279087962,6.3600
,312.3218241461,-0.5633371812,6.3600
,274.3489946271,-28.2889496218,6.3600
,213.5887850720,-5.9477200834,6.3600
,204.9201762153,-39.7475874917,6.3600
,165.2391173984,-15.7926822503,6.3600
,253.9000000000,-31.4000000000,6.3600
,72.9582442042,13.6551480389,6.3600
,304.7397382925,39.0041846640,6.3600
,93.9749073475,1.1691203279,6.3600
,117.9203457495,-12.8194028386,6.3610
,104.5314722896,-27.1643837542,6.3610
,89.1434948456,-23.2153115101,6.3610
,230.2786662520,24.9580166238,6.3610
,114.3205437491,-23.7753977598,6.3610
,132.7561017143,15.3506566988,6.3610
,254.3834991635,13.8841126244,6.3610
,154.8847682413,-5.1061477990,6.3610
,216.4156118191,-66.1729207901,6.3620
,182.0202759093,-50.7636470141,6.3620
,42.6991940839,-39.9322243532,6.3620
,307.9926218225,25.8049696171,6.3620
,147.4639474562,-36.2684622535,6.3620
,130.9990736072,4.3345583874,6.3620
,289.5407554256,-53.3870866452,6.3620
,114.4375886634,-38.0104253090,6.3620
,265.9517045576,-13.5086992198,6.3630
,85.9214153102,-45.8328664461,6.3640
,295.9832173048,27.1354054817,6.3640
,294.0653437348,14.3910661421,6.3640
,181.4992268180,-3.1315909315,6.3640
,315.8587091859,50.3519152768,6.3640
,61.0362815446,-16.5887280572,6.3640
,276.4801254801,14.9662363044,6.3640
,122.1815826283,-20.3631715821,6.3650
,342.0891038903,-61.6843644371,6.3650
,298.1630500302,-54.9764443513,6.3660
,128.2437506497,-34.6340390516,6.3660
,93.4387307343,-23.8619365411,6.3660
,278.9985200832,-29.6991066028,6.3660
,64.0873902708,-60.9484780469,6.3660
,257.5261487784,-61.6754564030,6.3660
,177.7305885870,12.2790364179,6.3670
,330.5057305350,10.9738086850,6.3670
,259.5854601894,-32.5531060772,6.3670
,155.9239995013,29.6158542046,6.3670
,132.4681341551,-39.1416031750,6.3680
,293.8547161889,2.9136064912,6.3680
,12.8263499140,3.3850249032,6.3680
,161.5236669616,6.3731830032,6.3680
,141.2319957327,51.5738959853,6.3680
,190.9944534123,-36.3491511464,6.3690
,335.4619763458,42.0781617835,6.3690
,102.9140696565,3.0419916789,6.3690
,101.0521783594,36.1092583954,6.3690
,292.8064754692,55.7318351510,6.3690
,326.3016620536,52.2675758192,6.3690
,306.5978074589,56.6386946201,6.3690
,294.9674247031,-66.6855065343,6.3700
,219.0286359004,23.2503603266,6.3700
,173.4845186492,36.8156154061,6.3700
,334.1235281414,27.8040296314,6.3700
,329.0999347507,21.2398587932,6.3700
,275.9886752696,38.7392247950,6.3700
,338.9533393998,-17.4604287109,6.3700
,22.4284031695,-25.6177556287,6.3700
,319.0713710816,44.2382309455,6.3700
,335.1646663212,50.9808144756,6.3700
,118.1517782628,55.2094379993,6.3700
,46.1693472541,15.8560227783,6.3700
,25.0545871659,53.8682776386,6.3700
,338.0780102740,54.0370312971,6.3700
,99.4037260226,10.8532950050,6.3700
,114.5598721684,24.3604432666,6.3700
,145.6795587919,48.4310033610,6.3700
,339.5724867190,45.1829325097,6.3700
,259.7350633000,-34.9895783000,6.3700
,117.7225981518,0.0795563353,6.3700
,246.8844640697,2.8706240286,6.3700
,308.9492019247,-44.3376105029,6.3700
,223.7251452205,-69.8609586968,6.3700
,189.7590811881,22.6594980737,6.3700
,34.8531960880,-41.8483684053,6.3700
,51.6473986687,28.7150628912,6.3700
,69.3115735652,18.5430352613,6.3700
,100.4967952609,6.3454257143,6.3700
,270.0653078669,0.6294757164,6.3700
,296.2043320281,40.7168042035,6.3700
,65.7823173559,-35.5448122770,6.3700
,331.1438225999,32.9417459565,6.3700
,94.0991353127,17.1816067880,6.3700
,163.0570528115,1.0249726262,6.3700
,310.0489796405,-23.7738662833,6.3700
,203.5911073051,38.7892628382,6.3700
,27.4535883146,-38.4028289753,6.3700
,68.8088165288,-9.7363693295,6.3700
,112.2131384602,-31.8483959168,6.3700
,198.8566556562,-69.6792827441,6.3710
,141.2827291738,-43.9766018658,6.3710
,150.7058784246,-62.1566674211,6.3710
,78.3886440926,-8.1477647557,6.3720
,52.9735292095,-25.6141500003,6.3720
,262.0097419585,-8.2083761382,6.3720
,272.4898427422,-59.0401795254,6.3720
,321.0330397384,-22.7470831479,6.3730
,87.3921926612,-44.8753933835,6.3730
,338.9666421090,56.0705747336,6.3730
,225.5357335023,-7.5753009280,6.3730
,127.7942724193,-47.8666199664,6.3730
,23.0315746007,34.7999632229,6.3730
,217.7359009176,-40.8451243161,6.3740
,299.7207710034,-68.7625827262,6.3740
,271.2533615818,41.9462941313,6.3740
,344.5985867491,-1.4102070196,6.3740
,29.6111670022,-33.0667935423,6.3740
,268.6113187551,75.1713069428,6.3740
,265.2728566523,24.5132526509,6.3740
,256.5401893467,9.7338660073,6.3750
,321.2153134114,-3.3983562001,6.3750
,352.0216466429,-11.4497554333,6.3750
,133.9829304288,-23.8182929289,6.3750
,46.9472631711,47.3087058860,6.3750
,111.6717203622,11.0088436694,6.3750
,265.7731058112,44.0843201793,6.3760
,214.1011456665,39.7447096904,6.3760
,149.0912299118,-51.3361563692,6.3770
,213.6706790966,21.8733941734,6.3770
,111.6157769692,10.6080676965,6.3770
,82.6878499403,39.8259133499,6.3770
,47.6474237242,-23.7385133283,6.3770
,135.7722163571,-53.5503725144,6.3770
,309.4676211176,-25.1092159949,6.3770
,123.4211463380,-33.5695273853,6.3770
,300.7033892913,31.9588313370,6.3780
,175.7288835917,-79.3063909843,6.3780
,168.1449958443,-21.7493373991,6.3780
,284.8615755676,-18.5664350686,6.3780
,190.7672007733,61.1554213544,6.3780
,252.0370332522,13.5902837629,6.3790
,346.7709693743,35.6364922682,6.3790
,272.4307490805,-13.9344353713,6.3790
,334.5178004584,-0.2376549984,6.3790
,296.4152294942,36.0910292869,6.3790
,358.1058713611,75.5445430296,6.3800
,234.6669187509,-8.7914461100,6.3800
,320.3191692646,-49.9382476170,6.3800
,322.2506112319,-53.7059120194,6.3800
,175.1541796921,-62.5681019218,6.3800
,223.3472851562,15.7051631614,6.3800
,128.1390285335,-15.0301591682,6.3800
,82.0061256207,1.2982500516,6.3800
,291.6104046550,62.5571646383,6.3800
,24.6326063440,45.3997043473,6.3800
,138.3397947978,-29.6643679678,6.3800
